entity,n-revs
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/scaled_mm_entry.cu,1
"vllm/model_executor/layers/quantization/utils/configs/{N=7168,K=16384,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128, 128].json => N=7168,K=16384,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128,128].json}",1
"vllm/model_executor/layers/fused_moe/configs/E=128,N=192,device_name=NVIDIA_H100_80GB_HBM3.json",1
{cacheflow => vllm}/engine/tokenizer_utils.py,1
docs/{source => }/getting_started/installation/ai_accelerator/tpu.inc.md,1
examples/pooling/score/template/nemotron-rerank.jinja,1
examples/{online_serving/pooling => pooling/token_embed}/multi_vector_retrieval_client.py,1
vllm/core/{block_manager_v2.py => block_manager.py},1
.buildkite/{ => scripts/hardware_ci}/run-hpu-test.sh,1
.buildkite/{nightly-benchmarks => performance-benchmarks}/tests/serving-tests-cpu-snc2.json,1
tests/models/{ => decoder_only/language}/test_danube3_4b.py,1
docs/getting_started/installation/{gpu/xpu.inc.md => gpu.xpu.inc.md},1
tests/benchmarks/test_bench_startup.py,1
requirements/openvino.txt,1
docs/source/assets/deployment/anything-llm-chat-with-doc.png,1
benchmarks/kernels/cpu/benchmark_cpu_fused_moe.py,1
vllm/model_executor/layers/quantization/compressed_tensors/transform/schemes/__init__.py,1
vllm/{executor/ray_distributed_executor.py => v1/executor/ray_executor.py},1
tests/evals/gsm8k/configs/moe-refactor/Llama-4-Scout-BF16-fi-cutlass.yaml,1
tests/models/{decoder_only/vision_language => multimodal/generation}/test_interleaved.py,1
{cacheflow => vllm}/model_executor/parallel_utils/tensor_parallel/__init__.py,1
csrc/cumem_allocator_compat.h,1
{cacheflow => vllm}/engine/arg_utils.py,1
csrc/quantization/cutlass_w8a8/c3x/scaled_mm_sm120_fp8.cu,1
tests/entrypoints/openai/rpc/__init__.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=256,K=7168,device_name=NVIDIA_L20Y,dtype=fp8_w8a8,block_shape=[128,128].json",1
tests/distributed/test_multiproc_executor.py,1
vllm/model_executor/{ => model_loader}/weight_utils.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=1536,K=7168,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",1
"vllm/model_executor/layers/fused_moe/configs/E=60,N=1408,device_name=AMD_Instinct_MI300X.json",1
docs/assets/deployment/open_webui.png,1
tests/models/embedding/language/__init__.py,1
tests/v1/{ => metrics}/test_metrics_reader.py,1
examples/online_serving/elastic_ep/scale.py,1
docs/{source => }/deployment/integrations/llmaz.md,1
docs/source/assets/{usage => features}/disagg_prefill/abstraction.jpg,1
tests/models/language/pooling/test_head_dtype.py,1
docs/{source => }/deployment/frameworks/retrieval_augmented_generation.md,1
tools/{ => pre_commit}/shellcheck.sh,1
tools/{ => pre_commit}/check_pickle_imports.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=4608,K=7168,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128, 128].json",1
{cacheflow => vllm}/model_executor/parallel_utils/tensor_parallel/random.py,1
examples/offline_inference/{ray_placement.py => rlhf_colocate.py},1
docs/assets/design/{v1 => }/prefix_caching/example-time-7.png,1
{cacheflow => vllm}/model_executor/models/gpt_neox.py,1
vllm/model_executor/layers/attention/backends/xformers.py,1
"vllm/model_executor/layers/fused_moe/configs/E=8,N=14336,device_name=NVIDIA_H200.json",1
tests/entrypoints/openai/test_embedding_long_text.py,1
tests/async_engine/{test_openapi_server_ray.py => test_openapi_server.py},1
examples/production_monitoring/docker-compose.yaml,1
vllm/{entrypoints/openai => }/tool_parsers/utils.py,1
vllm/{config.py => config/__init__.py},1
requirements-openvino.txt => requirements/openvino.txt,1
"vllm/model_executor/layers/fused_moe/configs/E=8,N=3584,device_name=NVIDIA_A100-SXM4-40GB.json",1
{cacheflow => vllm}/logger.py,1
rocm_patch/flashpy_xformers-0.0.23.rocm.patch,1
"vllm/model_executor/layers/quantization/utils/configs/N=256,K=7168,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128, 128].json",1
tests/spec_decode/e2e/test_integration_dist.py,1
tests/v1/e2e/{test_ngram_spec_decode.py => test_spec_decode.py},1
docs/assets/deployment/hf-inference-endpoints-click-deploy-button.png,1
"vllm/model_executor/layers/quantization/utils/configs/N=1536,K=7168,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128, 128].json",1
"vllm/model_executor/layers/fused_moe/configs/E=16,N=7168,device_name=NVIDIA_A100-SXM4-80GB.json",1
vllm/entrypoints/{responses_utils.py => openai/responses/utils.py},1
docs/source/assets/deployment/open_webui.png,1
vllm/model_executor/layers/quantization/utils/{format_24.py => marlin_utils_test_24.py},1
docs/source/dev/{sampling_params.rst => sampling_params.md},1
tests/models/{decoder_only/vision_language => multimodal/generation}/vlm_utils/model_utils.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=1024,device_name=NVIDIA_H20,dtype=fp8_w8a8,block_shape=[128,128].json",1
{cacheflow => vllm}/model_executor/utils.py,1
tests/v1/ec_connector/unit/test_ec_shared_storage_connector.py,1
vllm/lora/ops/{ => triton_ops}/sgmv_shrink.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=128,device_name=NVIDIA_A100-SXM4-80GB,dtype=int8_w8a8,block_shape=[128,128].json",1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=2304,device_name=NVIDIA_H20,dtype=int8_w8a8,block_shape=[128,128].json",1
docs/{source => }/features/quantization/gguf.md,1
examples/{ => others}/lmcache/disagg_prefill_lmcache_v1/configs/lmcache-prefiller-config.yaml,1
vllm/model_executor/layers/quantization/quark/schemes/{quark_w4a4_mxfp4.py => quark_ocp_mx.py},1
tests/kernels/{ => moe}/test_moe.py,1
vllm/tool_parsers/qwen3xml_tool_parser.py,1
docs/{source => }/getting_started/installation/python_env_setup.inc.md,1
docs/mkdocs/overrides/partials/toc-item.html,1
docs/{source => }/models/extensions/runai_model_streamer.md,1
vllm/{transformers_utils => }/tokenizers/mistral.py,1
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/moe/moe_data.cu,1
"vllm/model_executor/layers/fused_moe/configs/E=1,N=7168,device_name=NVIDIA_H100_80GB_HBM3,dtype=int8_w8a16.json",1
vllm/lora/ops/__init__.py,1
docs/{source => }/assets/design/v1/prefix_caching/free.png,1
tests/v1/distributed/__init__.py,1
vllm/worker/__init__.py,1
docs/source/features/prompt_embeds.md,1
csrc/quantization/cutlass_w8a8/{scaled_mm_c3x_sm90_fp8_dispatch.cuh => c3x/scaled_mm_sm90_fp8_dispatch.cuh},1
tests/async_engine/{test_openai_server.py => test_chat_template.py},1
tests/runai_model_streamer/__init__.py,1
docs/assets/design/{v1 => }/prefix_caching/example-time-3.png,1
vllm/v1/worker/gpu/mm/encoder_runner.py,1
tests/compile/fullgraph/__init__.py,1
benchmarks/kernels/cpu/benchmark_cpu_attn.py,1
{assets => docs/source/assets}/figures/perf_a100_n3_dark.png,1
tests/entrypoints/{openai => pooling}/correctness/test_mteb_embed.py,1
requirements-build.txt => requirements/build.txt,1
vllm/entrypoints/openai/tool_parsers/gigachat3_tool_parser.py,1
"vllm/model_executor/layers/fused_moe/configs/E=64,N=320,device_name=NVIDIA_H200.json",1
tests/compile/{ => distributed}/test_fusions_e2e.py,1
tests/multimodal/assets/image1.png,1
.buildkite/performance-benchmarks/tests/serving-tests-cpu-snc2.json,1
docs/source/{serving => usage}/usage_stats.md,1
vllm/tool_parsers/deepseekv3_tool_parser.py,1
.buildkite/{ => scripts/hardware_ci}/run-amd-test.sh,1
"vllm/model_executor/layers/fused_moe/configs/E=72,N=768,device_name=AMD_Instinct_MI300X.json",1
vllm/benchmarks/sweep/plot_pareto.py,1
tests/models/{decoder_only/audio_language => multimodal/generation}/test_granite_speech.py,1
.buildkite/lm-eval-harness/configs/Meta-Llama-3.2-1B-Instruct-FP8-compressed-tensors.yaml,1
cacheflow/{ => model_executor}/parallel_utils/tensor_parallel/random.py,1
vllm/model_executor/models/{prithvi_geospatial_mae.py => terratorch.py},1
vllm/{ => v1}/attention/ops/triton_reshape_and_cache_flash.py,1
examples/pooling/plugin/prithvi_geospatial_mae_offline.py,1
"vllm/model_executor/layers/fused_moe/configs/E=256,N=128,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128, 128].json",1
docs/source/serving/{serving_with_llamaindex.md => integrations/llamaindex.md},1
examples/{ => offline_inference}/offline_inference_with_prefix.py,1
vllm/attention/layers/__init__.py,1
"vllm/model_executor/layers/fused_moe/configs/E=128,N=384,device_name=NVIDIA_B200,dtype=fp8_w8a8,block_shape=[128,128].json",1
vllm/v1/spec_decode/__init__.py,1
examples/online_serving/pooling/multi_vector_retrieval_client.py,1
vllm/model_executor/layers/quantization/kernels/exllama.py,1
vllm/{ => v1}/attention/ops/paged_attn.py,1
docs/assets/{kernel => design/paged_attention}/q_vecs.png,1
vllm/benchmarks/{ => lib}/utils.py,1
examples/offline_inference/basic.py,1
vllm/{model_executor/parallel_utils => distributed/device_communicators}/__init__.py,1
.buildkite/test_areas/samplers.yaml,1
csrc/cpu/mla_decode.cpp,1
tests/kernels/{ => attention}/test_flashinfer.py,1
.buildkite/performance-benchmarks/tests/latency-tests-hpu.json,1
tests/compile/{ => distributed}/test_fusion_all_reduce.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=2048,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",1
docs/source/getting_started/installation/openvino.md,1
tests/kernels/{ => attention}/test_lightning_attn.py,1
examples/offline_inference/{reproduciblity.py => reproducibility.py},1
"vllm/model_executor/layers/fused_moe/configs/E=160,N=384,device_name=AMD_Instinct_MI355_OAM,dtype=fp8_w8a8.json",1
"vllm/model_executor/layers/quantization/utils/configs/N=3072,K=7168,device_name=NVIDIA_H20,dtype=int8_w8a8,block_shape=[128,128].json",1
examples/{ => offline_inference}/lora_with_quantization_inference.py,1
docs/source/serving/serving_with_llamastack.md,1
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/c3x/scaled_mm_azp_sm90_int8.cu,1
vllm/utils/{collections.py => collection_utils.py},1
docs/source/{usage => features}/tool_calling.md,1
"vllm/model_executor/layers/quantization/utils/configs/N=4608,K=7168,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128, 128].json",1
tests/models/fixtures/audioflamingo3/expected_results_single.json,1
.buildkite/{nightly-benchmarks => performance-benchmarks}/scripts/compare-json-results.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=18432,device_name=NVIDIA_L20,dtype=fp8_w8a8,block_shape=[128,128].json",1
"vllm/model_executor/layers/fused_moe/configs/E=72,N=768,device_name=NVIDIA_H100_80GB_HBM3.json",1
tests/{tokenization => tokenizers_}/test_cached_tokenizer.py,1
tests/{runai_model_streamer_test => model_executor/model_loader/runai_model_streamer}/test_runai_utils.py,1
vllm/lora/{models.py => model_manager.py},1
docs/{source => }/models/extensions/tensorizer.md,1
docs/source/serving/deploying_with_lws.md,1
vllm/{entrypoints/openai => }/tool_parsers/olmo3_tool_parser.py,1
examples/offline_inference_neuron_int8_quantization.py,1
examples/chart-helm/templates/secrets.yaml,1
"vllm/model_executor/layers/fused_moe/configs/E=64,N=1280,device_name=NVIDIA_H200,dtype=fp8_w8a8.json",1
vllm/entrypoints/pooling/classify/__init__.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=24576,K=7168,device_name=NVIDIA_L20Y,dtype=fp8_w8a8,block_shape=[128,128].json",1
docs/source/quantization/int8.md,1
.buildkite/lm-eval-harness/configs/models-large-rocm.txt,1
"vllm/model_executor/layers/quantization/utils/configs/N=36864,K=7168,device_name=NVIDIA_H100_80GB_HBM3,dtype=fp8_w8a8,block_shape=[128, 128].json",1
vllm/entrypoints/serve/rpc/api_router.py,1
.buildkite/performance-benchmarks/tests/serving-tests-cpu-snc3.json,1
tests/v1/entrypoints/openai/{responses => serving_responses}/test_basic.py,1
.github/workflows/doc-lint.yml,1
docs/{source => }/features/quantization/modelopt.md,1
tests/entrypoints/pooling/{correctness/test_mteb_score.py => score/test_correctness_mteb.py},1
docs/{source => }/deployment/frameworks/lobe-chat.md,1
tests/entrypoints/sagemaker/test_sagemaker_middleware_integration.py,1
vllm/entrypoints/{openai/serving_classification.py => pooling/classify/serving.py},1
"vllm/model_executor/layers/quantization/utils/configs/{N=576,K=7168,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128, 128].json => N=576,K=7168,device_name=NVIDIA_H200,dtype=fp8_w8a8,block_shape=[128,128].json}",1
{cacheflow => vllm}/worker/cache_engine.py,1
vllm/entrypoints/pooling/score/__init__.py,1
vllm/model_executor/models/{ovis2.py => ovis.py},1
.buildkite/test_areas/models_distributed.yaml,1
vllm/{ => v1}/attention/ops/flashmla.py,1
docs/{source => }/community/meetups.md,1
examples/{ => online_serving}/openai_chat_completion_client_with_tools.py,1
"vllm/model_executor/layers/fused_moe/configs/E=128,N=384,device_name=NVIDIA_H20-3e,dtype=fp8_w8a8,block_shape=[128,128].json",1
examples/{ => others}/lmcache/cpu_offload_lmcache.py,1
csrc/quantization/cutlass_w8a8/scaled_mm_c2x_sm75_dispatch.cuh,1
vllm/model_executor/layers/quantization/kernels/{ => mixed_precision}/MPLinearKernel.py,1
docs/{source => }/deployment/frameworks/triton.md,1
vllm/v1/offloading/worker/worker.py,1
tests/models/language/generation_ppl_test/__init__.py,1
tests/entrypoints/openai/responses/__init__.py,1
tests/v1/e2e/test_pooling_chunked_prefill.py,1
"vllm/model_executor/layers/fused_moe/configs/E=256,N=128,device_name=NVIDIA_L20Y,dtype=fp8_w8a8,block_shape=[128,128].json",1
tests/models/{decoder_only/vision_language => multimodal/generation}/test_intern_vit.py,1
docs/source/{ => features}/quantization/fp8.md,1
examples/online_serving/dashboards/README.md,1
cacheflow/model_executor/layers/layernorm.py,1
server.py => cacheflow/master/server.py,1
"vllm/model_executor/layers/fused_moe/configs/E=72,N=384,device_name=NVIDIA_H100_80GB_HBM3.json",1
cacheflow/{ => model_executor}/models/opt.py,1
vllm/v1/attention/ops/paged_attn.py,1
docs/{source => }/design/kernel/paged_attention.md,1
.buildkite/{nightly-benchmarks => performance-benchmarks}/tests/throughput-tests-cpu.json,1
vllm/entrypoints/serve/elastic_ep/__init__.py,1
tests/kernels/{ => attention}/test_flash_attn.py,1
{cacheflow => vllm}/core/scheduler.py,1
docs/features/interleaved_thinking.md,1
"vllm/model_executor/layers/fused_moe/configs/E=8,N=3584,device_name=NVIDIA_GeForce_RTX_4090,dtype=fp8_w8a8.json",1
tests/transformers_utils/test_get_processor_kwargs_from_processor.py,1
docs/mkdocs/overrides/main.html,1
"vllm/model_executor/layers/fused_moe/configs/E=256,N=128,device_name=NVIDIA_A800-SXM4-80GB,dtype=int8_w8a8.json",1
"vllm/model_executor/layers/fused_moe/configs/E=128,N=384,device_name=NVIDIA_GB200,dtype=fp8_w8a8,block_shape=[128,128].json",1
vllm/{entrypoints/openai => }/tool_parsers/abstract_tool_parser.py,1
examples/offline_inference/{offline_inference_distributed.py => distributed.py},1
docs/{source => }/deployment/nginx.md,1
tests/models/fixtures/qwen2_5_math_prm_reward_step.json,1
csrc/attention/{attention_kernels.cu => attention_kernels.cuh},1
examples/{ => others}/lmcache/disagg_prefill_lmcache_v1/disagg_proxy_server.py,1
tests/lora/{test_punica_sizes.py => test_punica_ops_sizes.py},1
tests/plugins/vllm_add_dummy_stat_logger/dummy_stat_logger/dummy_stat_logger.py,1
"vllm/model_executor/layers/fused_moe/configs/E=512,N=128,device_name=NVIDIA_H200.json",1
vllm/model_executor/layers/quantization/utils/format_24.py,1
.buildkite/lm-eval-harness/configs/Qwen2.5-1.5B-Instruct.yaml,1
docs/source/serving/serving_with_langchain.md,1
tests/evals/gsm8k/configs/DeepSeek-R1-TP.yaml,1
examples/offline_inference/{offline_inference_openai/offline_inference_openai.md => openai/openai_batch.md},1
cacheflow/{server => engine}/tokenizer_utils.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=4096,K=512,device_name=NVIDIA_H20,dtype=int8_w8a8,block_shape=[128,128].json",1
docs/{source => }/serving/usage_stats.md,1
docs/source/assets/figures/perf_a100_n3_dark.png,1
tests/{speculative_decoding/speculators/test_eagle3.py => v1/spec_decode/test_speculators_eagle3.py},1
tests/entrypoints/{ => pooling}/openai/test_embedding_long_text.py,1
examples/{online_serving/pooling => pooling/score}/cohere_rerank_client.py,1
"vllm/model_executor/layers/quantization/utils/configs/N=2048,K=512,device_name=AMD_Instinct_MI300X,dtype=fp8_w8a8,block_shape=[128,128].json",1
examples/pooling/score/{jinaai_rerank_client.py => openai_reranker.py},1
docs/source/assets/deployment/dify-chat.png,1
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/c3x/scaled_mm_sm120_fp8_dispatch.cuh,1
csrc/quantization/cutlass_w4a8/w4a8_grouped_mm_entry.cu,1
vllm/model_executor/layers/fused_moe/zero_expert_fused_moe.py,1
.buildkite/test_areas/cuda.yaml,1
docs/{source => }/deployment/frameworks/cerebrium.md,1
tests/neuron/{ => 2_core}/test_comm_ops.py,1
docs/assets/features/disagg_prefill/workflow.png,1
.buildkite/performance-benchmarks/tests/serving-tests-hpu.json,1
examples/chart-helm/templates/hpa.yaml,1
cacheflow/worker/__init__.py,1
.buildkite/test_areas/compile.yaml,1
"vllm/model_executor/layers/quantization/utils/configs/N=576,K=7168,device_name=NVIDIA_H20,dtype=fp8_w8a8,block_shape=[128,128].json",1
tests/models/{ => decoder_only/vision_language}/test_llava_next_video.py,1
vllm/entrypoints/openai/orca_metrics.py,1
examples/tool_chat_template_llama4_json.jinja,1
docs/source/getting_started/installation/{cpu-apple.md => cpu/apple.inc.md},1
tests/{tensorizer => tensorizer_loader}/test_tensorizer.py,1
"vllm/model_executor/layers/fused_moe/configs/E=8,N=3584,device_name=AMD_Instinct_MI300X,dtype=fp8_w8a8.json",1
vllm/tool_parsers/deepseekv32_tool_parser.py,1
tests/entrypoints/pooling/correctness/__init__.py,1
tests/neuron/{ => 1_core}/test_logits_processor.py,1
tests/models/{ => decoder_only/vision_language}/test_llava.py,1
"vllm/model_executor/layers/fused_moe/configs/E=40,N=2560,device_name=NVIDIA_B200,dtype=fp8_w8a8,block_shape=[128,128].json",1
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-Fp8-CT-Block-triton.yaml,1
tests/entrypoints/openai/{test_response_api_with_harmony.py => responses/test_harmony.py},1
examples/tool_chat_template_hunyuan_a13b.jinja,1
examples/chart-helm/templates/service.yaml,1
